OBJECTID,UNIQUEID,WORK_TYPE,WORK_SUBTYPE,DISPLAY_AGENCY,NUMBER_KEY,COMP_TYPE,COMP_TYPE_DESC,SUB_TYPE,SUB_TYPE_DESC,ENTERED_DATE,DATA_STATUS,DATA_STATUS_DISPLAY,STATUS_CLASS,STREET_NO,ADDR_FRACTION,STREET_DIRECTION,STREET_NAME,CITY_ID,X_COORD,Y_COORD,WFDB,URL,LAST_UPDATED,YN_ACTIVITY_REPORT,SE_ANNO_CAD_DATA,NEIGHBORHOOD,
7276197,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202301994,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,3/25/2023,CLOSED  ,Closed,OPEN,2428,    ,  ,FERGUSON RD                     ,CINC        ,1372776,418820,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202301994,7/23/2023,Y,,,
7276873,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2304692,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,5/19/2023,REFABAND,Refer to Abandoned Property Program,OPEN,4708,    ,  ,KIRBY AV                        ,CINC        ,1387096,435253,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2304692,7/23/2023,Y,,,
4513713,,CODE ENFORCEMENT,Vacated and Condemned Buildings,Cincinnati Buildings and Inspections,B202302758,CBHCODE ,Code Enforcement - Buildings with Residences,VACANT  ,VACANT RES BLDG-BARRC PRIORITY,4/25/2023,ORDERS  ,Orders Issued,OPEN,2028,    ,  ,QUEBEC RD                       ,CINC        ,1381909,415092,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302758,4/27/2023,Y,,,
4513716,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2303158,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,4/25/2023,REFABAND,Refer to Abandoned Property Program,OPEN,2618,    ,  ,STANTON AV                      ,CINC        ,1403436,417203,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2303158,6/5/2023,Y,,,
7278581,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2306606,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,7/2/2023,CITATION,Citation Issued,OPEN,3002,    ,  ,WOODBURN AV                     ,CINC        ,1407931,418416,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2306606,7/23/2023,Y,,,
7278584,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2301195,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,7/20/2023,NEW     ,New,OPEN,545,    ,  ,FINDLAY ST                      ,CINC        ,1393530,412871,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2301195,7/23/2023,Y,,,
7278588,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2301199,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,LITR-PRV,Litter private property,7/20/2023,NEW     ,New,OPEN,200,    ,W ,GALBRAITH RD                    ,CINC        ,1406760,448392,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2301199,7/23/2023,Y,,,
7278589,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2307413,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,7/20/2023,CITATION,Citation Issued,OPEN,3691,    ,  ,VINE ST                         ,CINC        ,1398597,425700,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2307413,7/23/2023,Y,,,
7278591,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202304371,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,7/20/2023,INTAKE  ,Intake - New Case,OPEN,1710,    ,  ,RACE ST                         ,CINC        ,1396055,412366,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202304371,7/23/2023,Y,,,
7279586,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202304123,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,7/4/2023,ORDERS  ,Orders Issued,OPEN,2552,    ,  ,HARRISON AV                     ,CINC        ,1377242,422791,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202304123,7/23/2023,Y,,,
7279591,,CODE ENFORCEMENT,Zoning Enforcement,Cincinnati Buildings and Inspections,B202302572,CBHZONE ,Zoning Code Enforcement - Residential Uses,USE     ,RUN BUSINESS FM RES STNDRD,7/4/2023,DUPLICAT,Duplicate Case,OPEN,4592,    ,  ,HAMILTON AV                     ,CINC        ,1389427,433764,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302572,7/23/2023,Y,,,
7179643,,CODE ENFORCEMENT,Vacated and Condemned Buildings,Cincinnati Buildings and Inspections,BC20230244,CBHCODEC,Code Enforcement - Commercial Buildings,VACANT  ,VACANT COMM BLDG-BARRC,4/10/2023,ORDERS  ,Orders Issued,OPEN,1778,    ,  ,CENTRAL AV                      ,CINC        ,1394356,413823,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BC20230244,7/20/2023,Y,,,
7179647,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202302245,CBHCODE ,Code Enforcement - Buildings with Residences,TREE_S  ,TREE ON PRIV PROP STANDARD,4/10/2023,CLOSED  ,Closed,OPEN,2532,    ,  ,SARVIS CT                       ,CINC        ,1381554,418983,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302245,7/20/2023,Y,,,
7280109,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,BC20230531,CBHCODEC,Code Enforcement - Commercial Buildings,C CODES ,COMM CODE STANDARD,6/22/2023,INTAKE  ,Intake - New Case,OPEN,5454,    ,  ,COLERAIN AV                     ,CINC        ,1381848,440427,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BC20230531,7/26/2023,Y,,,
7280112,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2306245,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,6/22/2023,REFABAND,Refer to Abandoned Property Program,OPEN,1609,    ,  ,1ST AV                          ,CINC        ,1378680,413778,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2306245,7/23/2023,Y,,,
7180532,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300172,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,LITR-PRV,Litter private property,3/7/2023,INVOICED,INVOICED,OPEN,3456,    ,  ,RUTHER AV                       ,CINC        ,1397816,423299,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300172,7/20/2023,Y,,,
7280142,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2301124,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,LITR-PRV,Litter private property,7/16/2023,NEW     ,New,OPEN,3759,    ,  ,ANIOTON CT                      ,CINC        ,1425448,431533,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2301124,7/23/2023,Y,,,
7280737,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000044,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,1/17/2023,TOW     ,Referred for Towing to Impound Lot,OPEN,1181,    ,  ,WIONNA AV                       ,CINC        ,1391115,444939,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000044,7/23/2023,Y,,,
7281294,,CODE ENFORCEMENT,Vacated and Condemned Buildings,Cincinnati Buildings and Inspections,B202301756,CBHCODE ,Code Enforcement - Buildings with Residences,VACANT  ,VACANT RES BLDG-BARRC PRIORITY,2/15/2023,FINLNOTC,Final Notice,OPEN,658,    ,  ,STATE AV                        ,CINC        ,1385700,408204,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202301756,7/23/2023,Y,,,
7281322,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000130,CJUNKV-H,Abandoned Vehicle Code Enforcement,CODE J  ,JUNK VEH ON PRIVATE PROP,2/17/2023,CLOS-NO ,Closed - No Violation,OPEN,3409,    ,  ,HANNA AV                        ,CINC        ,1368107,423134,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000130,7/23/2023,Y,,,
4520114,,INSPECTION,Building Enforcement,Cincinnati Buildings and Inspections,BF23000472,CBHFACFE,Building Facade and Fire Escape Inspections,FACADE  ,FACADE CERTIFICATION,5/4/2023,INTAKE  ,Intake - New Case,OPEN,511,    ,  ,WALNUT ST                       ,CINC        ,1397638,407655,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=BF23000472,5/14/2023,N,,,
4523685,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202302952,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,5/9/2023,ORDERS  ,Orders Issued,OPEN,950,    ,  ,ELBERON AV                      ,CINC        ,1382510,410578,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302952,6/15/2023,Y,,,
4523719,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2303946,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,5/9/2023,REFABAND,Refer to Abandoned Property Program,OPEN,3959,    ,  ,PARKER PL                       ,CINC        ,1402560,428335,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2303946,5/29/2023,Y,,,
4523720,,CODE ENFORCEMENT,Zoning Enforcement,Cincinnati Buildings and Inspections,B202301359,CBHZONE ,Zoning Code Enforcement - Residential Uses,PARKING ,PARKING IN YARD STNDRD,5/9/2023,ORDERS  ,Orders Issued,OPEN,1757,    ,  ,ESMONDE ST                      ,CINC        ,1385116,416149,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202301359,5/16/2023,Y,,,
4535098,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300715,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,5/24/2023,NEW     ,New,OPEN,1213,    ,  ,BLANCHARD AV                    ,CINC        ,1382314,412460,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300715,5/24/2023,Y,,,
4535109,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300716,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,LITR-PRV,Litter private property,5/24/2023,NEW     ,New,OPEN,1751,    ,  ,GRAND AV                        ,CINC        ,1384290,414106,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300716,5/24/2023,Y,,,
4535110,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300717,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,LITR-PRV,Litter private property,5/24/2023,HOLD    ,,OPEN,1741,    ,  ,GRAND AV                        ,CINC        ,1384230,414038,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300717,7/10/2023,Y,,,
4512247,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202302714,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,4/23/2023,INTAKE  ,Intake - New Case,OPEN,842,    ,  ,BLAIR AV                        ,CINC        ,1403911,421908,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302714,4/24/2023,Y,,,
4512278,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202302716,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,4/23/2023,INTAKE  ,Intake - New Case,OPEN,842,    ,  ,BLAIR AV                        ,CINC        ,1403911,421908,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302716,4/24/2023,Y,,,
4512279,,CODE ENFORCEMENT,Vacated and Condemned Buildings,Cincinnati Buildings and Inspections,B202302717,CBHCODE ,Code Enforcement - Buildings with Residences,VACANT  ,VACANT RES BLDG-BARRC PRIORITY,4/23/2023,INTAKE  ,Intake - New Case,OPEN,260,    ,  ,HELEN ST                        ,CINC        ,1399578,415762,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302717,4/30/2023,Y,,,
7285501,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202206694,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,12/23/2022,CLOSED  ,Closed,OPEN,619,    ,  ,STRAIGHT ST                     ,CINC        ,1393758,417946,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202206694,7/23/2023,Y,,,
7285532,,CODE ENFORCEMENT,Zoning Enforcement,Cincinnati Buildings and Inspections,B202300466,CBHZONE ,Zoning Code Enforcement - Residential Uses,PARKING ,PARKING IN YARD STNDRD,2/4/2023,DUPLICAT,Duplicate Case,OPEN,255,    ,  ,OAKMONT ST                      ,CINC        ,1410840,445570,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202300466,7/23/2023,Y,,,
7286063,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202302000,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,3/26/2023,CLOSED  ,Closed,OPEN,1531,    ,  ,RACE ST                         ,CINC        ,1396060,411559,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302000,7/23/2023,Y,,,
7340159,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202303786,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,6/29/2023,ORDERS  ,Orders Issued,OPEN,1978,    ,  ,KENTUCKY AV                     ,CINC        ,1386850,432491,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202303786,7/23/2023,Y,,,
4544683,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300853,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,6/8/2023,NEW     ,New,OPEN,3035,    ,  ,CLIFTON AV                      ,CINC        ,1395483,420410,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300853,6/8/2023,Y,,,
4544686,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300854,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,LITR-PRV,Litter private property,6/8/2023,NEW     ,New,OPEN,1705,    ,  ,HARRISON AV                     ,CINC        ,1385861,417269,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300854,6/8/2023,Y,,,
4544732,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300855,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,6/8/2023,NEW     ,New,OPEN,325,    ,  ,LAFAYETTE AV                    ,CINC        ,1395916,427488,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300855,6/8/2023,Y,,,
4544736,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2300857,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,LITR-PRV,Litter private property,6/8/2023,NEW     ,New,OPEN,1735,    ,  ,WESTWOOD AV                     ,CINC        ,1385551,416361,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2300857,6/8/2023,Y,,,
7341717,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2302488,CDPSCODE,Trash/Litter/Tall Grass Complaint,LITR-PRV,Litter private property,4/3/2023,REFABAND,Refer to Abandoned Property Program,OPEN,924,    ,  ,HAWTHORNE AV                    ,CINC        ,1383489,410146,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2302488,7/23/2023,Y,,,
7343158,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSA2301095,CDPSCLN ,Trash/Litter/Tall Grass Cleaning,TLGR-PRV,Tall grass/weeds private prop,7/12/2023,NEW     ,New,OPEN,1415,    ,  ,APJONES ST                      ,CINC        ,1391592,430727,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSA2301095,7/23/2023,Y,,,
7343166,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202304290,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,7/13/2023,INTAKE  ,Intake - New Case,OPEN,923,    ,W ,SEYMOUR AV                      ,CINC        ,1403039,442226,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202304290,7/23/2023,Y,,,
7343178,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202304296,CBHCODE ,Code Enforcement - Buildings with Residences,TREE_S  ,TREE ON PRIV PROP STANDARD,7/14/2023,ORDERS  ,Orders Issued,OPEN,429,    ,  ,MISSOURI AV                     ,CINC        ,1419518,413399,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202304296,7/25/2023,Y,,,
7344582,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE231046,CHENCODE,Health Environmental Code Enforcement,SCHOOL I,School inspectn-annual/routin,2/27/2023,NEW     ,Intake - New Case,OPEN,2129,    ,W ,NORTH BEND RD                   ,CINC        ,1384615,444590,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE231046,7/23/2023,Y,,,
7345256,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2306247,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,6/22/2023,CITATION,Citation Issued,OPEN,4510,    ,  ,GLENWAY AV                      ,CINC        ,1375699,412368,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2306247,7/23/2023,Y,,,
7345293,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202206569,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,12/13/2022,DUPLICAT,Duplicate Case,OPEN,4505,    ,  ,HAMILTON AV                     ,CINC        ,1388950,432731,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202206569,7/23/2023,Y,,,
7345296,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202300031,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,12/31/2022,ORDERS  ,Orders Issued,OPEN,548,    ,  ,BLAIR AV                        ,CINC        ,1402614,421978,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202300031,7/23/2023,Y,,,
7345932,,CODE ENFORCEMENT,Abandoned Vehicles,Cincinnati Health Dept,JV23000327,CJUNKV-H,Abandoned Vehicle Code Enforcement,511.31  ,Access to Veh Undr 511.31,4/27/2023,CLOSED  ,Closed,OPEN,5115,    ,  ,WHETSEL AV                      ,CINC        ,1431716,428904,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=JV23000327,7/23/2023,Y,,,
4533240,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2304866,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,5/22/2023,CITATION,Citation Issued,OPEN,1807,    ,  ,WESTWOOD AV                     ,CINC        ,1384662,416451,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2304866,5/30/2023,Y,,,
7347980,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2300509,CDPSCODE,Trash/Litter/Tall Grass Complaint,LITR-PRV,Litter private property,1/12/2023,REFABAND,Refer to Abandoned Property Program,OPEN,1411,    ,  ,NEFF AV                         ,CINC        ,1386293,411911,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2300509,7/23/2023,Y,,,
7348039,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202301161,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,2/9/2023,ORDERS  ,Orders Issued,OPEN,3401,    ,  ,COLERAIN AV                     ,CINC        ,1390374,423468,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202301161,7/23/2023,Y,,,
7362600,,CODE ENF / INSPECTION,Building Enforcement,Cincinnati Health Dept,CHCE231538,CHENCODE,Health Environmental Code Enforcement,SCHOOL I,School inspectn-annual/routin,4/17/2023,NEW     ,Intake - New Case,OPEN,3132,    ,  ,MOZART AV                       ,CINC        ,1371791,427176,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=CHCE231538,7/24/2023,Y,,,
7362605,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2302845,CDPSCODE,Trash/Litter/Tall Grass Complaint,LITR-PRV,Litter private property,4/17/2023,REFABAND,Refer to Abandoned Property Program,OPEN,1305,    ,  ,LINCOLN AV                      ,CINC        ,1406517,418379,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2302845,7/24/2023,Y,,,
7362645,,CODE ENFORCEMENT,Property Enforcement,Cincinnati Public Services,PSC2304123,CDPSCODE,Trash/Litter/Tall Grass Complaint,TLGR-PRV,Tall grass/weeds private prop,5/11/2023,REFABAND,Refer to Abandoned Property Program,OPEN,949,    ,  ,WELLS ST                        ,CINC        ,1381294,410706,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=PSC2304123,7/24/2023,Y,,,
7362657,,CODE ENFORCEMENT,Building Enforcement,Cincinnati Buildings and Inspections,B202302988,CBHCODE ,Code Enforcement - Buildings with Residences,R CODES ,RES CODE STANDARD,5/12/2023,REISSUE ,Closed - Orders Reissued,OPEN,3834,    ,  ,TAPPAN AV                       ,CINC        ,1385903,428130,CITY,http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=B202302988,7/24/2023,Y,,,
